Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
who,Eastern Mediterranean,total,Drinking water,2008,7.65172,43727194.7996,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2008,12.28635,35861372.36929,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2008,2.81335,7865822.04749,Unimproved
who,Eastern Mediterranean,total,Drinking water,2009,29.89575,174693592.03357,Basic service
who,Eastern Mediterranean,rural,Drinking water,2009,35.63886,105675177.1094,Basic service
who,Eastern Mediterranean,urban,Drinking water,2009,23.97923,69018413.05789,Basic service
who,Eastern Mediterranean,total,Drinking water,2009,4.92517,28779852.64244,Limited service
who,Eastern Mediterranean,rural,Drinking water,2009,6.79672,20153397.78023,Limited service
who,Eastern Mediterranean,urban,Drinking water,2009,2.99711,8626454.50895,Limited service
who,Eastern Mediterranean,total,Drinking water,2009,54.56468,318844584.39271,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2009,39.60495,117435271.1759,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2009,69.97611,201409311.0785,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2009,3.4049,19896297.04349,Surface water
who,Eastern Mediterranean,rural,Drinking water,2009,6.31355,18720727.60327,Surface water
who,Eastern Mediterranean,urban,Drinking water,2009,0.40843,1175569.11512,Surface water
who,Eastern Mediterranean,total,Drinking water,2009,7.2095,42128150.88837,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2009,11.64592,34532104.53249,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2009,2.63911,7596052.24982,Unimproved
who,Eastern Mediterranean,total,Drinking water,2010,30.26054,180767681.52004,Basic service
who,Eastern Mediterranean,rural,Drinking water,2010,36.10289,108731605.27974,Basic service
who,Eastern Mediterranean,urban,Drinking water,2010,24.32013,72036077.5431,Basic service
who,Eastern Mediterranean,total,Drinking water,2010,5.00186,29879656.49573,Limited service
who,Eastern Mediterranean,rural,Drinking water,2010,6.92637,20860247.43228,Limited service
who,Eastern Mediterranean,urban,Drinking water,2010,3.04505,9019409.37415,Limited service
who,Eastern Mediterranean,total,Drinking water,2010,54.7106,326825172.88929,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2010,39.87695,120097995.71719,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2010,69.79324,206727176.99363,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2010,3.2476,19400246.48206,Surface water
who,Eastern Mediterranean,rural,Drinking water,2010,6.0741,18293465.34823,Surface water
who,Eastern Mediterranean,urban,Drinking water,2010,0.37366,1106781.49262,Surface water
who,Eastern Mediterranean,total,Drinking water,2010,6.77939,40498125.61347,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2010,11.01968,33188126.31255,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2010,2.46793,7310000.5965,Unimproved
who,Eastern Mediterranean,total,Drinking water,2011,30.64125,187079996.33459,Basic service
who,Eastern Mediterranean,rural,Drinking water,2011,36.56492,111939441.46011,Basic service
who,Eastern Mediterranean,urban,Drinking water,2011,24.68396,75140555.2982,Basic service
who,Eastern Mediterranean,total,Drinking water,2011,5.0801,31016493.90878,Limited service
who,Eastern Mediterranean,rural,Drinking water,2011,7.05499,21598077.13173,Limited service
who,Eastern Mediterranean,urban,Drinking water,2011,3.09399,9418416.89335,Limited service
who,Eastern Mediterranean,total,Drinking water,2011,54.82115,334710210.78578,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2011,40.14572,122901667.65968,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2011,69.57991,211808542.71925,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2011,3.09805,18915126.58613,Surface water
who,Eastern Mediterranean,rural,Drinking water,2011,5.83758,17871115.19611,Surface water
who,Eastern Mediterranean,urban,Drinking water,2011,0.34296,1044011.53178,Surface water
who,Eastern Mediterranean,total,Drinking water,2011,6.35945,38827567.18472,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2011,10.39678,31828599.29538,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2011,2.29919,6998969.31772,Unimproved
who,Eastern Mediterranean,total,Drinking water,2012,31.036,193623126.71216,Basic service
who,Eastern Mediterranean,rural,Drinking water,2012,37.02435,115257713.09425,Basic service
who,Eastern Mediterranean,urban,Drinking water,2012,25.07181,78365414.99508,Basic service
who,Eastern Mediterranean,total,Drinking water,2012,5.15021,32130408.47448,Limited service
who,Eastern Mediterranean,rural,Drinking water,2012,7.16907,22317499.90993,Limited service
who,Eastern Mediterranean,urban,Drinking water,2012,3.13949,9812908.7599,Limited service
who,Eastern Mediterranean,total,Drinking water,2012,54.9058,342538771.14714,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2012,40.4024,125773664.16312,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2012,69.35067,216765110.23376,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2012,2.95633,18443529.9554,Surface water
who,Eastern Mediterranean,rural,Drinking water,2012,5.61189,17469947.99746,Surface water
who,Eastern Mediterranean,urban,Drinking water,2012,0.31148,973582.02187,Surface water
who,Eastern Mediterranean,total,Drinking water,2012,5.95167,37130446.7102,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2012,9.79228,30483618.91655,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2012,2.12655,6646827.33939,Unimproved
who,Eastern Mediterranean,total,Drinking water,2013,31.43451,200321616.97815,Basic service
who,Eastern Mediterranean,rural,Drinking water,2013,37.48551,118634943.45889,Basic service
who,Eastern Mediterranean,urban,Drinking water,2013,25.46467,81686674.20458,Basic service
who,Eastern Mediterranean,total,Drinking water,2013,5.21924,33260484.00843,Limited service
who,Eastern Mediterranean,rural,Drinking water,2013,7.27802,23033637.25206,Limited service
who,Eastern Mediterranean,urban,Drinking water,2013,3.18808,10226846.87283,Limited service
who,Eastern Mediterranean,total,Drinking water,2013,54.9834,350390777.56856,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2013,40.65951,128680085.70244,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2013,69.11519,221710692.99943,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2013,2.81561,17942918.45201,Surface water
who,Eastern Mediterranean,rural,Drinking water,2013,5.38619,17046334.77048,Surface water
who,Eastern Mediterranean,urban,Drinking water,2013,0.2795,896583.7484,Surface water
who,Eastern Mediterranean,total,Drinking water,2013,5.54724,35350698.99222,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2013,9.19078,29087170.79613,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2013,1.95257,6263527.35476,Unimproved
who,Eastern Mediterranean,total,Drinking water,2014,31.8334,207134399.19492,Basic service
who,Eastern Mediterranean,rural,Drinking water,2014,37.95327,122074516.21307,Basic service
who,Eastern Mediterranean,urban,Drinking water,2014,25.85105,85059882.53625,Basic service
who,Eastern Mediterranean,total,Drinking water,2014,5.28683,34400490.18844,Limited service
who,Eastern Mediterranean,rural,Drinking water,2014,7.38287,23746581.4992,Limited service
who,Eastern Mediterranean,urban,Drinking water,2014,3.23789,10653908.54449,Limited service
who,Eastern Mediterranean,total,Drinking water,2014,55.06397,358291709.69142,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2014,40.92107,131620280.54105,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2014,68.88905,226671429.99076,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2014,2.67579,17410898.55997,Surface water
who,Eastern Mediterranean,rural,Drinking water,2014,5.16086,16599600.3531,Surface water
who,Eastern Mediterranean,urban,Drinking water,2014,0.24657,811298.04123,Surface water
who,Eastern Mediterranean,total,Drinking water,2014,5.14001,33445185.36525,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2014,8.58193,27603282.08759,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2014,1.77545,5841904.69727,Unimproved
who,Eastern Mediterranean,total,Drinking water,2015,32.22287,213981900.62051,Basic service
who,Eastern Mediterranean,rural,Drinking water,2015,38.42567,125469688.11055,Basic service
who,Eastern Mediterranean,urban,Drinking water,2015,26.22252,88512211.58986,Basic service
who,Eastern Mediterranean,total,Drinking water,2015,5.35164,35538536.51722,Limited service
who,Eastern Mediterranean,rural,Drinking water,2015,7.48261,24432643.10277,Limited service
who,Eastern Mediterranean,urban,Drinking water,2015,3.29022,11105893.20197,Limited service
who,Eastern Mediterranean,total,Drinking water,2015,55.1617,366311427.6787,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2015,41.18601,134482905.09792,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2015,68.68124,231828522.33709,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2015,2.53313,16821699.34729,Surface water
who,Eastern Mediterranean,rural,Drinking water,2015,4.9321,16104586.02435,Surface water
who,Eastern Mediterranean,urban,Drinking water,2015,0.21245,717113.14704,Surface water
who,Eastern Mediterranean,total,Drinking water,2015,4.73066,31414805.83695,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2015,7.9736,26035848.24972,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2015,1.59356,5378957.3337,Unimproved
who,Eastern Mediterranean,total,Drinking water,2016,32.60915,220887603.24686,Basic service
who,Eastern Mediterranean,rural,Drinking water,2016,38.90648,128930282.9939,Basic service
who,Eastern Mediterranean,urban,Drinking water,2016,26.57771,91957321.36034,Basic service
who,Eastern Mediterranean,total,Drinking water,2016,5.41243,36662711.05444,Limited service
who,Eastern Mediterranean,rural,Drinking water,2016,7.57918,25116269.9338,Limited service
who,Eastern Mediterranean,urban,Drinking water,2016,3.33718,11546441.36774,Limited service
who,Eastern Mediterranean,total,Drinking water,2016,55.2579,374305554.30096,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2016,41.45918,137389545.42299,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2016,68.47399,236916009.37822,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2016,2.38976,16187765.95019,Surface water
who,Eastern Mediterranean,rural,Drinking water,2016,4.69568,15560784.6548,Surface water
who,Eastern Mediterranean,urban,Drinking water,2016,0.18121,626981.48017,Surface water
who,Eastern Mediterranean,total,Drinking water,2016,4.33076,29335664.44754,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2016,7.35948,24388228.80351,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2016,1.42992,4947434.82354,Unimproved
who,Eastern Mediterranean,total,Drinking water,2017,32.97571,227738790.16222,Basic service
who,Eastern Mediterranean,rural,Drinking water,2017,39.35896,132325937.9755,Basic service
who,Eastern Mediterranean,urban,Drinking water,2017,26.92061,95412848.38227,Basic service
who,Eastern Mediterranean,total,Drinking water,2017,5.43792,37555710.73027,Limited service
who,Eastern Mediterranean,rural,Drinking water,2017,7.61188,25591336.50808,Limited service
who,Eastern Mediterranean,urban,Drinking water,2017,3.37573,11964373.662,Limited service
who,Eastern Mediterranean,total,Drinking water,2017,55.30381,381942353.58613,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2017,41.65358,140040494.24274,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2017,68.2523,241901851.50556,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2017,2.2419,15483126.5954,Surface water
who,Eastern Mediterranean,rural,Drinking water,2017,4.43594,14913737.34955,Surface water
who,Eastern Mediterranean,urban,Drinking water,2017,0.16065,569389.09231,Surface water
who,Eastern Mediterranean,total,Drinking water,2017,4.04066,27905832.92529,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2017,6.93965,23331284.62779,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2017,1.29071,4574557.96751,Unimproved
who,Eastern Mediterranean,total,Drinking water,2018,33.33725,234654975.03565,Basic service
who,Eastern Mediterranean,rural,Drinking water,2018,39.80534,135723924.9853,Basic service
who,Eastern Mediterranean,urban,Drinking water,2018,27.26026,98931053.62627,Basic service
who,Eastern Mediterranean,total,Drinking water,2018,5.46599,38474140.91693,Limited service
who,Eastern Mediterranean,rural,Drinking water,2018,7.64781,26076681.7661,Limited service
who,Eastern Mediterranean,urban,Drinking water,2018,3.4161,12397459.98366,Limited service
who,Eastern Mediterranean,total,Drinking water,2018,55.34909,389592443.62534,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2018,41.85059,142697600.66457,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2018,68.03139,246894843.56605,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2018,2.09217,14726432.89116,Surface water
who,Eastern Mediterranean,rural,Drinking water,2018,4.17252,14227016.67012,Surface water
who,Eastern Mediterranean,urban,Drinking water,2018,0.13761,499416.81393,Surface water
who,Eastern Mediterranean,total,Drinking water,2018,3.75549,26434243.53092,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2018,6.52372,22243885.99691,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2018,1.15464,4190358.21009,Unimproved
who,Eastern Mediterranean,total,Drinking water,2019,33.57116,240791738.97134,Basic service
who,Eastern Mediterranean,rural,Drinking water,2019,40.25003,139150614.71295,Basic service
who,Eastern Mediterranean,urban,Drinking water,2019,27.35655,101641125.99072,Basic service
who,Eastern Mediterranean,total,Drinking water,2019,5.49319,39400361.06082,Limited service
who,Eastern Mediterranean,rural,Drinking water,2019,7.68104,26554556.78751,Limited service
who,Eastern Mediterranean,urban,Drinking water,2019,3.45743,12845804.65632,Limited service
who,Eastern Mediterranean,total,Drinking water,2019,55.50593,398120562.53598,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2019,42.04627,145360499.99339,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2019,68.02998,252760063.17722,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2019,1.94447,13946894.21375,Surface water
who,Eastern Mediterranean,rural,Drinking water,2019,3.90442,13498190.07036,Surface water
who,Eastern Mediterranean,urban,Drinking water,2019,0.12077,448704.38694,Surface water
who,Eastern Mediterranean,total,Drinking water,2019,3.48524,24998148.2174,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2019,6.11823,21151678.75344,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2019,1.03527,3846461.82842,Unimproved
who,Eastern Mediterranean,total,Drinking water,2020,33.78897,246937266.8995,Basic service
who,Eastern Mediterranean,rural,Drinking water,2020,40.69112,142603798.29466,Basic service
who,Eastern Mediterranean,urban,Drinking water,2020,27.42962,104333471.21204,Basic service
who,Eastern Mediterranean,total,Drinking water,2020,5.52023,40343052.86962,Limited service
who,Eastern Mediterranean,rural,Drinking water,2020,7.71136,27024781.99406,Limited service
who,Eastern Mediterranean,urban,Drinking water,2020,3.50142,13318271.27192,Limited service
who,Eastern Mediterranean,total,Drinking water,2020,55.64811,406688732.85706,Safely managed service
who,Eastern Mediterranean,rural,Drinking water,2020,42.23535,148015611.72081,Safely managed service
who,Eastern Mediterranean,urban,Drinking water,2020,68.00604,258673126.12015,Safely managed service
who,Eastern Mediterranean,total,Drinking water,2020,1.80371,13181911.51493,Surface water
who,Eastern Mediterranean,rural,Drinking water,2020,3.63563,12741233.55108,Surface water
who,Eastern Mediterranean,urban,Drinking water,2020,0.11586,440678.06228,Surface water
who,Eastern Mediterranean,total,Drinking water,2020,3.23899,23671247.85962,Unimproved
who,Eastern Mediterranean,rural,Drinking water,2020,5.72653,20068886.26974,Unimproved
who,Eastern Mediterranean,urban,Drinking water,2020,0.94707,3602349.96361,Unimproved
who,Europe,total,Drinking water,2000,9.64737,83511237.90497,Basic service
who,Europe,rural,Drinking water,2000,20.13562,54336975.34912,Basic service
who,Europe,urban,Drinking water,2000,4.8968,29174262.85599,Basic service
who,Europe,total,Drinking water,2000,0.82065,7103817.67628,Limited service
who,Europe,rural,Drinking water,2000,1.6875,4553807.87774,Limited service
who,Europe,urban,Drinking water,2000,0.42801,2550009.82251,Limited service
who,Europe,total,Drinking water,2000,86.97736,752908300.36171,Safely managed service
who,Europe,rural,Drinking water,2000,71.42469,192743098.26129,Safely managed service
who,Europe,urban,Drinking water,2000,94.02182,560165201.11383,Safely managed service
who,Europe,total,Drinking water,2000,0.82007,7098841.32588,Surface water
who,Europe,rural,Drinking water,2000,2.36871,6392089.30275,Surface water
who,Europe,urban,Drinking water,2000,0.11863,706752.07073,Surface water
who,Europe,total,Drinking water,2000,1.73455,15014915.73003,Unimproved
who,Europe,rural,Drinking water,2000,4.38347,11829016.83442,Unimproved
who,Europe,urban,Drinking water,2000,0.53474,3185899.35994,Unimproved
who,Europe,total,Drinking water,2001,9.61508,83405168.19479,Basic service
who,Europe,rural,Drinking water,2001,20.19938,54356012.71847,Basic service
who,Europe,urban,Drinking water,2001,4.85493,29049156.44926,Basic service
who,Europe,total,Drinking water,2001,0.79218,6871694.04833,Limited service
who,Europe,rural,Drinking water,2001,1.61084,4334729.40631,Limited service
who,Europe,urban,Drinking water,2001,0.424,2536964.72213,Limited service
who,Europe,total,Drinking water,2001,87.09204,755472362.3055,Safely managed service
who,Europe,rural,Drinking water,2001,71.55072,192541096.77405,Safely managed service
who,Europe,urban,Drinking water,2001,94.08155,562931274.12375,Safely managed service
who,Europe,total,Drinking water,2001,0.80164,6953792.97438,Surface water
who,Europe,rural,Drinking water,2001,2.32651,6260577.09705,Surface water
who,Europe,urban,Drinking water,2001,0.11586,693215.96032,Surface water
who,Europe,total,Drinking water,2001,1.69906,14738343.777,Unimproved
who,Europe,rural,Drinking water,2001,4.31255,11604954.98422,Unimproved
who,Europe,urban,Drinking water,2001,0.52368,3133382.40055,Unimproved
who,Europe,total,Drinking water,2002,9.55343,83081754.95581,Basic service
who,Europe,rural,Drinking water,2002,20.21751,54198999.04489,Basic service
who,Europe,urban,Drinking water,2002,4.8012,28882756.21565,Basic service
who,Europe,total,Drinking water,2002,0.76409,6644972.74568,Limited service
who,Europe,rural,Drinking water,2002,1.53811,4123370.50682,Limited service
who,Europe,urban,Drinking water,2002,0.41917,2521602.26114,Limited service
who,Europe,total,Drinking water,2002,87.26739,758924025.64384,Safely managed service
who,Europe,rural,Drinking water,2002,71.80553,192495934.72669,Safely managed service
who,Europe,urban,Drinking water,2002,94.15766,566428091.46113,Safely managed service
who,Europe,total,Drinking water,2002,0.7806,6788499.26336,Surface water
who,Europe,rural,Drinking water,2002,2.27792,6106633.99598,Surface water
who,Europe,urban,Drinking water,2002,0.11335,681865.30471,Surface water
who,Europe,total,Drinking water,2002,1.63449,14214414.79217,Unimproved
who,Europe,rural,Drinking water,2002,4.16094,11154616.41822,Unimproved
who,Europe,urban,Drinking water,2002,0.50863,3059798.47678,Unimproved
who,Europe,total,Drinking water,2003,9.48559,82734811.2188,Basic service
who,Europe,rural,Drinking water,2003,20.22829,54018030.98897,Basic service
who,Europe,urban,Drinking water,2003,4.74521,28716780.93261,Basic service
who,Europe,total,Drinking water,2003,0.73721,6430096.92894,Limited service
who,Europe,rural,Drinking water,2003,1.46274,3906124.79143,Limited service
who,Europe,urban,Drinking water,2003,0.41707,2523972.18726,Limited service
who,Europe,total,Drinking water,2003,87.44842,762738970.3363,Safely managed service
who,Europe,rural,Drinking water,2003,72.07171,192461728.73266,Safely managed service
who,Europe,urban,Drinking water,2003,94.23361,570277243.09006,Safely managed service
who,Europe,total,Drinking water,2003,0.75811,6612358.0756,Surface water
who,Europe,rural,Drinking water,2003,2.2281,5949955.47262,Surface water
who,Europe,urban,Drinking water,2003,0.10946,662402.68547,Surface water
who,Europe,total,Drinking water,2003,1.57067,13699641.94037,Unimproved
who,Europe,rural,Drinking water,2003,4.00916,10706140.01633,Unimproved
who,Europe,urban,Drinking water,2003,0.49465,2993501.6666,Unimproved
who,Europe,total,Drinking water,2004,9.22728,80740057.35111,Basic service
who,Europe,rural,Drinking water,2004,19.65449,52286014.82429,Basic service
who,Europe,urban,Drinking water,2004,4.67234,28454043.15093,Basic service
who,Europe,total,Drinking water,2004,0.74093,6483203.93905,Limited service
who,Europe,rural,Drinking water,2004,1.38488,3684124.63126,Limited service
who,Europe,urban,Drinking water,2004,0.45963,2799079.35373,Limited service
who,Europe,total,Drinking water,2004,87.7897,768172548.059,Safely managed service
who,Europe,rural,Drinking water,2004,72.92691,194004374.68009,Safely managed service
who,Europe,urban,Drinking water,2004,94.28224,574168176.97328,Safely managed service
who,Europe,total,Drinking water,2004,0.73631,6442819.74533,Surface water
who,Europe,rural,Drinking water,2004,2.17726,5792062.45747,Surface water
who,Europe,urban,Drinking water,2004,0.10686,650757.34984,Surface water
who,Europe,total,Drinking water,2004,1.50578,13175803.40551,Unimproved
who,Europe,rural,Drinking water,2004,3.85647,10259200.10908,Unimproved
who,Europe,urban,Drinking water,2004,0.47893,2916604.73461,Unimproved
who,Europe,total,Drinking water,2005,8.82288,77461639.07801,Basic service
who,Europe,rural,Drinking water,2005,18.77888,49767093.69789,Basic service
who,Europe,urban,Drinking water,2005,4.51826,27694546.23016,Basic service
who,Europe,total,Drinking water,2005,0.70948,6228952.30899,Limited service
who,Europe,rural,Drinking water,2005,1.2489,3309798.23047,Limited service
who,Europe,urban,Drinking water,2005,0.47625,2919154.14324,Limited service
who,Europe,total,Drinking water,2005,88.36472,775810043.9202,Safely managed service
who,Europe,rural,Drinking water,2005,74.31434,196945080.79906,Safely managed service
who,Europe,urban,Drinking water,2005,94.43959,578864970.27968,Safely managed service
who,Europe,total,Drinking water,2005,0.69166,6072480.05296,Surface water
who,Europe,rural,Drinking water,2005,2.06071,5461210.5657,Surface water
who,Europe,urban,Drinking water,2005,0.09973,611269.5611,Surface water
who,Europe,total,Drinking water,2005,1.41127,12390466.43983,Unimproved
who,Europe,rural,Drinking water,2005,3.59716,9533063.14185,Unimproved
who,Europe,urban,Drinking water,2005,0.46617,2857402.41321,Unimproved
who,Europe,total,Drinking water,2006,8.5657,75521143.94345,Basic service
who,Europe,rural,Drinking water,2006,18.18774,48063130.1074,Basic service
who,Europe,urban,Drinking water,2006,4.4473,27458013.69337,Basic service
who,Europe,total,Drinking water,2006,0.70458,6212046.78914,Limited service
who,Europe,rural,Drinking water,2006,1.16407,3076183.36881,Limited service
who,Europe,urban,Drinking water,2006,0.50791,3135863.41702,Limited service
who,Europe,total,Drinking water,2006,88.70959,782125117.26939,Safely managed service
who,Europe,rural,Drinking water,2006,75.18758,198691593.45471,Safely managed service
who,Europe,urban,Drinking water,2006,94.49725,583433525.22545,Safely managed service
who,Europe,total,Drinking water,2006,0.66956,5903270.32834,Surface water
who,Europe,rural,Drinking water,2006,2.00693,5303549.49344,Surface water
who,Europe,urban,Drinking water,2006,0.09714,599720.80856,Surface water
who,Europe,total,Drinking water,2006,1.35057,11907565.96968,Unimproved
who,Europe,rural,Drinking water,2006,3.45367,9126722.20748,Unimproved
who,Europe,urban,Drinking water,2006,0.45041,2780845.62161,Unimproved
who,Europe,total,Drinking water,2007,8.31229,73557512.46236,Basic service
who,Europe,rural,Drinking water,2007,17.59691,46337050.41446,Basic service
who,Europe,urban,Drinking water,2007,4.3791,27220461.87156,Basic service
who,Europe,total,Drinking water,2007,0.69798,6176564.87224,Limited service
who,Europe,rural,Drinking water,2007,1.07514,2831120.14909,Limited service
who,Europe,urban,Drinking water,2007,0.5382,3345444.71476,Limited service
who,Europe,total,Drinking water,2007,89.05196,788042682.7267,Safely managed service
who,Europe,rural,Drinking water,2007,76.06464,200297169.64525,Safely managed service
who,Europe,urban,Drinking water,2007,94.55371,587745512.99228,Safely managed service
who,Europe,total,Drinking water,2007,0.64772,5731877.28021,Surface water
who,Europe,rural,Drinking water,2007,1.95382,5144888.3405,Surface water
who,Europe,urban,Drinking water,2007,0.09443,586988.91692,Surface water
who,Europe,total,Drinking water,2007,1.29005,11415945.95849,Unimproved
who,Europe,rural,Drinking water,2007,3.3095,8714727.50871,Unimproved
who,Europe,urban,Drinking water,2007,0.43456,2701218.55049,Unimproved
who,Europe,total,Drinking water,2008,8.06871,71677727.5038,Basic service
who,Europe,rural,Drinking water,2008,17.03789,44712859.70981,Basic service
who,Europe,urban,Drinking water,2008,4.30811,26964867.80741,Basic service
who,Europe,total,Drinking water,2008,0.69744,6195647.73667,Limited service
who,Europe,rural,Drinking water,2008,0.99383,2608117.27892,Limited service
who,Europe,urban,Drinking water,2008,0.57317,3587530.43921,Limited service
who,Europe,total,Drinking water,2008,89.38285,794025248.79284,Safely managed service
who,Europe,rural,Drinking water,2008,76.91972,201861939.25068,Safely managed service
who,Europe,urban,Drinking water,2008,94.60841,592163305.1279,Safely managed service
who,Europe,total,Drinking water,2008,0.52321,4647878.41547,Surface water
who,Europe,rural,Drinking water,2008,1.55222,4073511.83806,Surface water
who,Europe,urban,Drinking water,2008,0.09177,574366.59691,Surface water
who,Europe,total,Drinking water,2008,1.32779,11795283.45033,Unimproved
who,Europe,rural,Drinking water,2008,3.49635,9175531.87703,Unimproved
who,Europe,urban,Drinking water,2008,0.41855,2619754.72457,Unimproved
who,Europe,total,Drinking water,2009,7.79255,69503347.77383,Basic service
who,Europe,rural,Drinking water,2009,16.35396,42781360.24062,Basic service
who,Europe,urban,Drinking water,2009,4.2394,26721987.2475,Basic service
who,Europe,total,Drinking water,2009,0.71651,6390715.12561,Limited service
who,Europe,rural,Drinking water,2009,0.97862,2560042.69711,Limited service
who,Europe,urban,Drinking water,2009,0.60773,3830672.39496,Limited service
who,Europe,total,Drinking water,2009,89.72064,800236614.94077,Safely managed service
who,Europe,rural,Drinking water,2009,77.81593,203563581.18362,Safely managed service
who,Europe,urban,Drinking water,2009,94.66131,596673028.82542,Safely managed service
who,Europe,total,Drinking water,2009,0.50196,4477053.16088,Surface water
who,Europe,rural,Drinking water,2009,1.49686,3915733.88534,Surface water
who,Europe,urban,Drinking water,2009,0.08905,561319.26372,Surface water
who,Europe,total,Drinking water,2009,1.26834,11312609.59891,Unimproved
who,Europe,rural,Drinking water,2009,3.35462,8775556.38021,Unimproved
who,Europe,urban,Drinking water,2009,0.4025,2537053.8594,Unimproved
who,Europe,total,Drinking water,2010,7.52416,67390161.41178,Basic service
who,Europe,rural,Drinking water,2010,15.67911,40900128.39978,Basic service
who,Europe,urban,Drinking water,2010,4.17302,26490033.46371,Basic service
who,Europe,total,Drinking water,2010,0.73488,6581981.62047,Limited service
who,Europe,rural,Drinking water,2010,0.96166,2508557.35475,Limited service
who,Europe,urban,Drinking water,2010,0.64169,4073424.30689,Limited service
who,Europe,total,Drinking water,2010,90.05893,806613033.27481,Safely managed service
who,Europe,rural,Drinking water,2010,78.72867,205369611.3568,Safely managed service
who,Europe,urban,Drinking water,2010,94.71491,601243426.71374,Safely managed service
who,Europe,total,Drinking water,2010,0.48004,4299440.94234,Surface water
who,Europe,rural,Drinking water,2010,1.4382,3751640.48069,Surface water
who,Europe,urban,Drinking water,2010,0.0863,547800.49243,Surface water
who,Europe,total,Drinking water,2010,1.20199,10765647.05149,Unimproved
who,Europe,rural,Drinking water,2010,3.19237,8327522.89748,Unimproved
who,Europe,urban,Drinking water,2010,0.38408,2438118.59422,Unimproved
who,Europe,total,Drinking water,2011,7.26537,65352183.55215,Basic service
who,Europe,rural,Drinking water,2011,15.02207,39093940.18607,Basic service
who,Europe,urban,Drinking water,2011,4.10761,26258243.44983,Basic service
who,Europe,total,Drinking water,2011,0.75312,6774375.78219,Limited service
who,Europe,rural,Drinking water,2011,0.94414,2457071.43359,Limited service
who,Europe,urban,Drinking water,2011,0.67536,4317304.35579,Limited service
who,Europe,total,Drinking water,2011,90.38685,813031962.24377,Safely managed service
who,Europe,rural,Drinking water,2011,79.62508,207219004.73458,Safely managed service
who,Europe,urban,Drinking water,2011,94.76799,605812958.23594,Safely managed service
who,Europe,total,Drinking water,2011,0.45841,4123442.08426,Surface water
who,Europe,rural,Drinking water,2011,1.38023,3591959.28996,Surface water
who,Europe,urban,Drinking water,2011,0.08314,531482.80064,Surface water
