Type,Region,Residence Type,Service Type,Year,Coverage,Population,Service level
who,Eastern Mediterranean,total,Sanitation,2011,6.40574,39110217.00291,Limited service
who,Eastern Mediterranean,rural,Sanitation,2011,6.6708,20421912.57509,Limited service
who,Eastern Mediterranean,urban,Sanitation,2011,6.13918,18688304.47151,Limited service
who,Eastern Mediterranean,total,Sanitation,2011,11.68909,71367666.39473,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2011,22.0617,67539433.7963,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2011,1.25759,3828233.13418,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2011,38.38481,116847377.80094,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2011,12.30169,75107869.75472,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2011,17.73492,54293501.40692,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2011,6.8376,20814369.86998,Unimproved
who,Eastern Mediterranean,total,Sanitation,2012,70.64337,440720176.4745,At least basic
who,Eastern Mediterranean,rural,Sanitation,2012,54.89946,170903360.26576,At least basic
who,Eastern Mediterranean,urban,Sanitation,2012,47.13681,147332617.46862,Basic service
who,Eastern Mediterranean,total,Sanitation,2012,6.42708,40096405.50124,Limited service
who,Eastern Mediterranean,rural,Sanitation,2012,6.86957,21385135.01188,Limited service
who,Eastern Mediterranean,urban,Sanitation,2012,5.98638,18711270.80068,Limited service
who,Eastern Mediterranean,total,Sanitation,2012,10.86418,67777947.03125,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2012,20.71356,64481822.53206,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2012,1.05454,3296124.72996,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2012,39.18694,122484219.52338,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2012,12.06536,75271735.03558,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2012,17.51741,54532124.01093,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2012,6.63532,20739610.82737,Unimproved
who,Eastern Mediterranean,total,Sanitation,2013,71.67421,456755724.01984,At least basic
who,Eastern Mediterranean,rural,Sanitation,2013,56.25734,178044461.9494,At least basic
who,Eastern Mediterranean,urban,Sanitation,2013,46.93099,150547257.0052,Basic service
who,Eastern Mediterranean,total,Sanitation,2013,6.44663,41082183.4629,Limited service
who,Eastern Mediterranean,rural,Sanitation,2013,7.07176,22380873.22736,Limited service
who,Eastern Mediterranean,urban,Sanitation,2013,5.82987,18701310.37467,Limited service
who,Eastern Mediterranean,total,Sanitation,2013,10.07246,64188423.16936,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2013,19.37099,61305714.60342,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2013,0.89864,2882708.80439,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2013,39.95333,128164017.18946,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2013,11.8067,75240153.53106,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2013,17.29991,54751121.02155,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2013,6.38717,20489031.80628,Unimproved
who,Eastern Mediterranean,total,Sanitation,2014,72.70065,473050559.99474,At least basic
who,Eastern Mediterranean,rural,Sanitation,2014,57.61427,185313002.67441,At least basic
who,Eastern Mediterranean,urban,Sanitation,2014,46.73153,153764701.90345,Basic service
who,Eastern Mediterranean,total,Sanitation,2014,6.46529,42068503.16576,Limited service
who,Eastern Mediterranean,rural,Sanitation,2014,7.27862,23411256.68656,Limited service
who,Eastern Mediterranean,urban,Sanitation,2014,5.67023,18657246.41684,Limited service
who,Eastern Mediterranean,total,Sanitation,2014,9.28664,60426565.27941,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2014,18.02667,57981762.04258,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2014,0.74301,2444802.65393,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2014,40.71648,133972856.64324,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2014,11.54742,75137054.93748,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2014,17.08044,54938240.01865,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2014,6.13874,20198816.19286,Unimproved
who,Eastern Mediterranean,total,Sanitation,2015,73.7252,489585763.58849,At least basic
who,Eastern Mediterranean,rural,Sanitation,2015,58.95361,192498656.1889,At least basic
who,Eastern Mediterranean,urban,Sanitation,2015,46.49753,156949007.781,Basic service
who,Eastern Mediterranean,total,Sanitation,2015,6.484,43058183.4672,Limited service
who,Eastern Mediterranean,rural,Sanitation,2015,7.4892,24454146.82043,Limited service
who,Eastern Mediterranean,urban,Sanitation,2015,5.51161,18604036.47458,Limited service
who,Eastern Mediterranean,total,Sanitation,2015,8.50484,56477941.63706,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2015,16.69108,54500665.27757,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2015,0.58579,1977275.76272,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2015,41.51714,140138084.93144,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2015,11.28596,74946489.60412,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2015,16.86612,55072196.44512,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2015,5.88793,19874292.66026,Unimproved
who,Eastern Mediterranean,total,Sanitation,2016,74.75286,506360405.97936,At least basic
who,Eastern Mediterranean,rural,Sanitation,2016,60.30471,199840831.94603,At least basic
who,Eastern Mediterranean,urban,Sanitation,2016,46.31016,160230447.55557,Basic service
who,Eastern Mediterranean,total,Sanitation,2016,6.49612,44003382.52749,Limited service
who,Eastern Mediterranean,rural,Sanitation,2016,7.70003,25516738.35408,Limited service
who,Eastern Mediterranean,urban,Sanitation,2016,5.34305,18486644.39165,Limited service
who,Eastern Mediterranean,total,Sanitation,2016,7.72324,52315653.79059,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2016,15.34719,50858306.3031,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2016,0.42121,1457348.09474,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2016,42.2808,146289127.46457,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2016,11.02777,74699854.06756,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2016,16.64807,55169232.64452,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2016,5.64478,19530620.90346,Unimproved
who,Eastern Mediterranean,total,Sanitation,2017,75.68351,522689855.80442,At least basic
who,Eastern Mediterranean,rural,Sanitation,2017,61.5693,206997710.21365,At least basic
who,Eastern Mediterranean,urban,Sanitation,2017,46.01723,163095643.82838,Basic service
who,Eastern Mediterranean,total,Sanitation,2017,6.49918,44884995.57202,Limited service
who,Eastern Mediterranean,rural,Sanitation,2017,7.90035,26561192.96949,Limited service
who,Eastern Mediterranean,urban,Sanitation,2017,5.17004,18323801.86169,Limited service
who,Eastern Mediterranean,total,Sanitation,2017,7.9239,54724470.85064,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2017,15.92166,53529080.40108,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2017,0.33728,1195389.9217,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2017,43.0549,152596484.17702,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2017,9.89342,68326497.8449,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2017,14.60868,49114806.05941,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2017,5.42056,19211700.82121,Unimproved
who,Eastern Mediterranean,total,Sanitation,2018,76.57781,539017616.75664,At least basic
who,Eastern Mediterranean,rural,Sanitation,2018,62.83782,214257562.33392,At least basic
who,Eastern Mediterranean,urban,Sanitation,2018,45.69622,165837570.51793,Basic service
who,Eastern Mediterranean,total,Sanitation,2018,6.51927,45887986.54044,Limited service
who,Eastern Mediterranean,rural,Sanitation,2018,8.10781,27645125.27779,Limited service
who,Eastern Mediterranean,urban,Sanitation,2018,5.02678,18242862.03308,Limited service
who,Eastern Mediterranean,total,Sanitation,2018,7.20032,50681740.43898,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2018,14.5859,49733419.51696,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2018,0.26131,948323.0123,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2018,43.79078,158922505.64316,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2018,9.7026,68294877.95191,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2018,14.46847,49333008.4586,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2018,5.22491,18961870.99316,Unimproved
who,Eastern Mediterranean,total,Sanitation,2019,77.42809,555358907.8426,At least basic
who,Eastern Mediterranean,rural,Sanitation,2019,64.10629,221625416.27069,At least basic
who,Eastern Mediterranean,urban,Sanitation,2019,45.31399,168360561.9841,Basic service
who,Eastern Mediterranean,total,Sanitation,2019,6.58035,47198090.55337,Limited service
who,Eastern Mediterranean,rural,Sanitation,2019,8.32605,28784438.10249,Limited service
who,Eastern Mediterranean,urban,Sanitation,2019,4.95601,18413652.83013,Limited service
who,Eastern Mediterranean,total,Sanitation,2019,6.48854,46539559.48779,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2019,13.26687,45865631.59419,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2019,0.18139,673928.72752,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2019,44.50987,165372946.92397,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2019,9.50302,68161131.9283,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2019,14.30079,49440055.11709,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2019,5.03875,18721069.57428,Unimproved
who,Eastern Mediterranean,total,Sanitation,2020,78.20021,571504508.68583,At least basic
who,Eastern Mediterranean,rural,Sanitation,2020,65.259,228702962.03138,At least basic
who,Eastern Mediterranean,urban,Sanitation,2020,45.01675,171229254.36384,Basic service
who,Eastern Mediterranean,total,Sanitation,2020,6.65771,48656055.21481,Limited service
who,Eastern Mediterranean,rural,Sanitation,2020,8.56506,30016629.43897,Limited service
who,Eastern Mediterranean,urban,Sanitation,2020,4.90037,18639426.27413,Limited service
who,Eastern Mediterranean,total,Sanitation,2020,5.80483,42422968.25083,Open defecation
who,Eastern Mediterranean,rural,Sanitation,2020,11.95976,41913482.16164,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2020,0.13395,509486.39912,Open defecation
who,Eastern Mediterranean,urban,Sanitation,2020,45.10694,171572316.81443,Safely managed service
who,Eastern Mediterranean,total,Sanitation,2020,9.33725,68238671.99877,Unimproved
who,Eastern Mediterranean,rural,Sanitation,2020,14.21619,49821248.03211,Unimproved
who,Eastern Mediterranean,urban,Sanitation,2020,4.842,18417412.77849,Unimproved
who,Europe,rural,Sanitation,2000,85.23277,230004867.97748,At least basic
who,Europe,total,Sanitation,2000,31.61554,273675875.84793,Basic service
who,Europe,urban,Sanitation,2000,26.77464,159518513.30503,Basic service
who,Europe,total,Sanitation,2000,1.21485,10516170.74323,Limited service
who,Europe,rural,Sanitation,2000,1.26195,3405442.78601,Limited service
who,Europe,urban,Sanitation,2000,1.19351,7110727.95249,Limited service
who,Europe,total,Sanitation,2000,0.08617,745895.68573,Open defecation
who,Europe,rural,Sanitation,2000,0.22961,619610.38676,Open defecation
who,Europe,urban,Sanitation,2000,0.0212,126285.30313,Open defecation
who,Europe,total,Sanitation,2000,61.59879,533222003.93656,Safely managed service
who,Europe,urban,Sanitation,2000,70.05489,417374501.8764,Safely managed service
who,Europe,total,Sanitation,2000,5.48465,47477166.78368,Unimproved
who,Europe,rural,Sanitation,2000,13.27567,35825070.6152,Unimproved
who,Europe,urban,Sanitation,2000,1.95576,11652096.78536,Unimproved
who,Europe,rural,Sanitation,2001,84.80192,228199731.95889,At least basic
who,Europe,total,Sanitation,2001,31.67321,274746488.28405,Basic service
who,Europe,urban,Sanitation,2001,26.61531,159251099.58317,Basic service
who,Europe,total,Sanitation,2001,1.18569,10285142.06976,Limited service
who,Europe,rural,Sanitation,2001,1.21526,3270230.9531,Limited service
who,Europe,urban,Sanitation,2001,1.17239,7014911.23453,Limited service
who,Europe,total,Sanitation,2001,0.08325,722177.45106,Open defecation
who,Europe,rural,Sanitation,2001,0.22361,601730.10321,Open defecation
who,Europe,urban,Sanitation,2001,0.02013,120447.35616,Open defecation
who,Europe,total,Sanitation,2001,61.43491,532911819.27739,Safely managed service
who,Europe,urban,Sanitation,2001,70.22841,420207480.33781,Safely managed service
who,Europe,total,Sanitation,2001,5.62294,48775734.21774,Unimproved
who,Europe,rural,Sanitation,2001,13.75921,37025673.08078,Unimproved
who,Europe,urban,Sanitation,2001,1.96376,11750055.14493,Unimproved
who,Europe,rural,Sanitation,2002,85.23532,228498469.09798,At least basic
who,Europe,total,Sanitation,2002,31.63758,275137372.09156,Basic service
who,Europe,urban,Sanitation,2002,26.49272,159373323.92095,Basic service
who,Europe,total,Sanitation,2002,1.18159,10275772.63274,Limited service
who,Europe,rural,Sanitation,2002,1.21215,3249520.19257,Limited service
who,Europe,urban,Sanitation,2002,1.16798,7026252.45252,Limited service
who,Europe,total,Sanitation,2002,0.07939,690411.21803,Open defecation
who,Europe,rural,Sanitation,2002,0.21427,574425.79997,Open defecation
who,Europe,urban,Sanitation,2002,0.01928,115985.42138,Open defecation
who,Europe,total,Sanitation,2002,61.67437,536353388.3467,Safely managed service
who,Europe,urban,Sanitation,2002,70.41842,423618977.20118,Safely managed service
who,Europe,total,Sanitation,2002,5.42707,47196723.11097,Unimproved
who,Europe,rural,Sanitation,2002,13.33826,35757148.63503,Unimproved
who,Europe,urban,Sanitation,2002,1.90161,11439574.72337,Unimproved
who,Europe,rural,Sanitation,2003,85.67972,228800815.45433,At least basic
who,Europe,total,Sanitation,2003,31.60338,275649707.2798,Basic service
who,Europe,urban,Sanitation,2003,26.37508,159615111.63832,Basic service
who,Europe,total,Sanitation,2003,1.17868,10280665.35686,Limited service
who,Europe,rural,Sanitation,2003,1.21146,3235108.25782,Limited service
who,Europe,urban,Sanitation,2003,1.16422,7045557.12953,Limited service
who,Europe,total,Sanitation,2003,0.07548,658358.17959,Open defecation
who,Europe,rural,Sanitation,2003,0.20487,547089.34078,Open defecation
who,Europe,urban,Sanitation,2003,0.01839,111268.84681,Open defecation
who,Europe,total,Sanitation,2003,61.91538,540035744.78869,Safely managed service
who,Europe,urban,Sanitation,2003,70.60277,427269523.70922,Safely managed service
who,Europe,total,Sanitation,2003,5.22708,45591402.89506,Unimproved
who,Europe,rural,Sanitation,2003,12.90395,34458963.71706,Unimproved
who,Europe,urban,Sanitation,2003,1.83954,11132439.23873,Unimproved
who,Europe,rural,Sanitation,2004,86.13564,229143013.32255,At least basic
who,Europe,total,Sanitation,2004,31.45141,275204385.59564,Basic service
who,Europe,urban,Sanitation,2004,26.13252,159144104.07097,Basic service
who,Europe,total,Sanitation,2004,1.16843,10223911.33646,Limited service
who,Europe,rural,Sanitation,2004,1.20409,3203179.71014,Limited service
who,Europe,urban,Sanitation,2004,1.15285,7020731.67923,Limited service
who,Europe,total,Sanitation,2004,0.06992,611840.02982,Open defecation
who,Europe,rural,Sanitation,2004,0.19541,519852.36786,Open defecation
who,Europe,urban,Sanitation,2004,0.0151,91987.6673,Open defecation
who,Europe,total,Sanitation,2004,62.28175,544974272.35059,Safely managed service
who,Europe,urban,Sanitation,2004,70.91947,431891544.41957,Safely managed service
who,Europe,total,Sanitation,2004,5.02849,44000023.18748,Unimproved
who,Europe,rural,Sanitation,2004,12.46486,33159731.16039,Unimproved
who,Europe,urban,Sanitation,2004,1.78005,10840293.72594,Unimproved
who,Europe,rural,Sanitation,2005,86.60439,229515691.37132,At least basic
who,Europe,total,Sanitation,2005,31.30124,274813444.40754,Basic service
who,Europe,urban,Sanitation,2005,25.89844,158743777.43673,Basic service
who,Europe,total,Sanitation,2005,1.14704,10070615.67062,Limited service
who,Europe,rural,Sanitation,2005,1.18709,3145979.07987,Limited service
who,Europe,urban,Sanitation,2005,1.12973,6924636.68656,Limited service
who,Europe,total,Sanitation,2005,0.06608,580193.22425,Open defecation
who,Europe,rural,Sanitation,2005,0.18574,492253.18958,Open defecation
who,Europe,urban,Sanitation,2005,0.01435,87940.04131,Open defecation
who,Europe,total,Sanitation,2005,62.65687,550104508.08436,Safely managed service
who,Europe,urban,Sanitation,2005,71.23915,436658499.69074,Safely managed service
who,Europe,total,Sanitation,2005,4.82877,42394820.41323,Unimproved
who,Europe,rural,Sanitation,2005,12.02278,31862331.09875,Unimproved
who,Europe,urban,Sanitation,2005,1.71834,10532488.77266,Unimproved
who,Europe,rural,Sanitation,2006,87.12798,230245435.04073,At least basic
who,Europe,total,Sanitation,2006,31.20152,275094200.77919,Basic service
who,Europe,urban,Sanitation,2006,25.70575,158709358.65586,Basic service
who,Europe,total,Sanitation,2006,1.1264,9931145.64247,Limited service
who,Europe,rural,Sanitation,2006,1.17117,3094960.11706,Limited service
who,Europe,urban,Sanitation,2006,1.10724,6836185.53793,Limited service
who,Europe,total,Sanitation,2006,0.06231,549360.64044,Open defecation
who,Europe,rural,Sanitation,2006,0.17606,465259.84864,Open defecation
who,Europe,urban,Sanitation,2006,0.01362,84100.79016,Open defecation
who,Europe,total,Sanitation,2006,62.99698,555424925.60921,Safely managed service
who,Europe,urban,Sanitation,2006,71.51905,441564338.43388,Safely managed service
who,Europe,total,Sanitation,2006,4.61279,40669511.62781,Unimproved
who,Europe,rural,Sanitation,2006,11.52478,30455528.05547,Unimproved
who,Europe,urban,Sanitation,2006,1.65433,10213985.34817,Unimproved
who,Europe,rural,Sanitation,2007,87.65182,230809129.53678,At least basic
who,Europe,total,Sanitation,2007,31.01896,274494372.62593,Basic service
who,Europe,urban,Sanitation,2007,25.45537,158230479.49756,Basic service
who,Europe,total,Sanitation,2007,1.1041,9770425.32605,Limited service
who,Europe,rural,Sanitation,2007,1.15348,3037412.82425,Limited service
who,Europe,urban,Sanitation,2007,1.08318,6733012.49747,Limited service
who,Europe,total,Sanitation,2007,0.05847,517433.6687,Open defecation
who,Europe,rural,Sanitation,2007,0.16627,437833.65887,Open defecation
who,Europe,urban,Sanitation,2007,0.01281,79600.00815,Open defecation
who,Europe,total,Sanitation,2007,63.42066,561224968.52022,Safely managed service
who,Europe,urban,Sanitation,2007,71.85972,446679741.49611,Safely managed service
who,Europe,total,Sanitation,2007,4.39782,38917383.15821,Unimproved
who,Europe,rural,Sanitation,2007,11.02842,29040589.62866,Unimproved
who,Europe,urban,Sanitation,2007,1.58893,9876793.5467,Unimproved
who,Europe,rural,Sanitation,2008,88.17456,231398227.4245,At least basic
who,Europe,total,Sanitation,2008,30.83516,273921604.10183,Basic service
who,Europe,urban,Sanitation,2008,25.20457,157757852.63337,Basic service
who,Europe,total,Sanitation,2008,1.08139,9606414.29835,Limited service
who,Europe,rural,Sanitation,2008,1.13545,2979794.01416,Limited service
who,Europe,urban,Sanitation,2008,1.05872,6626620.23883,Limited service
who,Europe,total,Sanitation,2008,0.05467,485700.1199,Open defecation
who,Europe,rural,Sanitation,2008,0.15653,410788.63695,Open defecation
who,Europe,urban,Sanitation,2008,0.01197,74911.48472,Open defecation
who,Europe,total,Sanitation,2008,63.84297,567143778.11068,Safely managed service
who,Europe,urban,Sanitation,2008,72.20039,451909305.2889,Safely managed service
who,Europe,total,Sanitation,2008,4.18581,37184289.26923,Unimproved
who,Europe,rural,Sanitation,2008,10.53346,27643157.41699,Unimproved
who,Europe,urban,Sanitation,2008,1.52436,9541135.04956,Unimproved
who,Europe,rural,Sanitation,2009,88.6947,232022036.39877,At least basic
who,Europe,total,Sanitation,2009,30.5481,272464735.17423,Basic service
who,Europe,urban,Sanitation,2009,24.77287,156149391.83882,Basic service
who,Europe,total,Sanitation,2009,1.05836,9439735.40109,Limited service
who,Europe,rural,Sanitation,2009,1.11725,2922674.22121,Limited service
who,Europe,urban,Sanitation,2009,1.03392,6517061.12519,Limited service
who,Europe,total,Sanitation,2009,0.05095,454459.23463,Open defecation
who,Europe,rural,Sanitation,2009,0.14694,384388.74626,Open defecation
who,Europe,urban,Sanitation,2009,0.01112,70070.48676,Open defecation
who,Europe,total,Sanitation,2009,64.36538,574087947.28057,Safely managed service
who,Europe,urban,Sanitation,2009,72.72152,458381239.75582,Safely managed service
who,Europe,total,Sanitation,2009,3.9772,35473463.50948,Unimproved
who,Europe,rural,Sanitation,2009,10.04111,26267165.68167,Unimproved
who,Europe,urban,Sanitation,2009,1.46057,9206298.3844,Unimproved
who,Europe,rural,Sanitation,2010,89.21313,232719117.77262,At least basic
who,Europe,total,Sanitation,2010,30.25989,271022811.87143,Basic service
who,Europe,urban,Sanitation,2010,24.33379,154469172.90721,Basic service
who,Europe,total,Sanitation,2010,1.03509,9270765.27027,Limited service
who,Europe,rural,Sanitation,2010,1.09927,2867525.13109,Limited service
who,Europe,urban,Sanitation,2010,1.00871,6403240.19564,Limited service
who,Europe,total,Sanitation,2010,0.04763,426573.19194,Open defecation
who,Europe,rural,Sanitation,2010,0.13857,361477.45127,Open defecation
who,Europe,urban,Sanitation,2010,0.01025,65095.74341,Open defecation
who,Europe,total,Sanitation,2010,64.88573,581149253.50238,Safely managed service
who,Europe,urban,Sanitation,2010,73.24969,464983778.85664,Safely managed service
who,Europe,total,Sanitation,2010,3.77166,33780860.46397,Unimproved
who,Europe,rural,Sanitation,2010,9.54902,24909339.19621,Unimproved
who,Europe,urban,Sanitation,2010,1.39755,8871515.86873,Unimproved
who,Europe,rural,Sanitation,2011,89.73159,233520529.22314,At least basic
who,Europe,total,Sanitation,2011,29.97455,269621820.67933,Basic service
who,Europe,urban,Sanitation,2011,23.89102,152725513.15636,Basic service
who,Europe,total,Sanitation,2011,1.0114,9097557.44439,Limited service
who,Europe,rural,Sanitation,2011,1.08075,2812574.57985,Limited service
who,Europe,urban,Sanitation,2011,0.98317,6284982.8735,Limited service
who,Europe,total,Sanitation,2011,0.04454,400629.58684,Open defecation
who,Europe,rural,Sanitation,2011,0.13084,340496.60981,Open defecation
who,Europe,urban,Sanitation,2011,0.00941,60132.97756,Open defecation
who,Europe,total,Sanitation,2011,65.40025,588276831.76809,Safely managed service
who,Europe,urban,Sanitation,2011,73.78114,471652610.44196,Safely managed service
who,Europe,total,Sanitation,2011,3.56926,32105624.52045,Unimproved
who,Europe,rural,Sanitation,2011,9.05682,23569785.61143,Unimproved
who,Europe,urban,Sanitation,2011,1.33527,8535835.52426,Unimproved
who,Europe,rural,Sanitation,2012,90.25255,234472612.28109,At least basic
who,Europe,total,Sanitation,2012,29.70357,268353628.49093,Basic service
who,Europe,urban,Sanitation,2012,23.4534,150956144.80733,Basic service
who,Europe,total,Sanitation,2012,0.98726,8919252.40316,Limited service
who,Europe,rural,Sanitation,2012,1.06191,2758804.62768,Limited service
who,Europe,urban,Sanitation,2012,0.95712,6160447.70918,Limited service
who,Europe,total,Sanitation,2012,0.04161,375957.57673,Open defecation
who,Europe,rural,Sanitation,2012,0.12338,320542.10977,Open defecation
who,Europe,urban,Sanitation,2012,0.00861,55415.46508,Open defecation
who,Europe,total,Sanitation,2012,65.89796,595347875.15503,Safely managed service
who,Europe,urban,Sanitation,2012,74.30716,478272746.19553,Safely managed service
who,Europe,total,Sanitation,2012,3.3696,30442294.27415,Unimproved
who,Europe,rural,Sanitation,2012,8.56216,22244160.20982,Unimproved
who,Europe,urban,Sanitation,2012,1.27371,8198143.20352,Unimproved
who,Europe,rural,Sanitation,2013,90.75578,235372758.73934,At least basic
who,Europe,total,Sanitation,2013,29.43677,267117353.76813,Basic service
who,Europe,urban,Sanitation,2013,23.02601,149227004.1781,Basic service
who,Europe,total,Sanitation,2013,0.9625,8734017.90291,Limited service
who,Europe,rural,Sanitation,2013,1.0429,2704728.59948,Limited service
who,Europe,urban,Sanitation,2013,0.93033,6029289.25753,Limited service
who,Europe,total,Sanitation,2013,0.03673,333334.76019,Open defecation
who,Europe,rural,Sanitation,2013,0.10925,283328.20596,Open defecation
who,Europe,urban,Sanitation,2013,0.00772,50006.55182,Open defecation
who,Europe,total,Sanitation,2013,66.38521,602397778.87615,Safely managed service
who,Europe,urban,Sanitation,2013,74.82335,484915359.24085,Safely managed service
who,Europe,total,Sanitation,2013,3.17879,28845185.79171,Unimproved
who,Europe,rural,Sanitation,2013,8.09207,20986572.91862,Unimproved
who,Europe,urban,Sanitation,2013,1.2126,7858614.60735,Unimproved
who,Europe,rural,Sanitation,2014,91.22701,236193072.14389,At least basic
who,Europe,total,Sanitation,2014,29.16139,265786500.0385,Basic service
who,Europe,urban,Sanitation,2014,22.59841,147460491.37691,Basic service
who,Europe,total,Sanitation,2014,0.94423,8606057.1899,Limited service
who,Europe,rural,Sanitation,2014,1.02736,2659895.19383,Limited service
who,Europe,urban,Sanitation,2014,0.91125,5946162.00676,Limited service
who,Europe,total,Sanitation,2014,0.03351,305433.11476,Open defecation
who,Europe,rural,Sanitation,2014,0.10115,261872.13055,Open defecation
who,Europe,urban,Sanitation,2014,0.00668,43560.98412,Open defecation
who,Europe,total,Sanitation,2014,66.86246,609406412.06966,Safely managed service
who,Europe,urban,Sanitation,2014,75.32872,491539355.00467,Safely managed service
who,Europe,total,Sanitation,2014,2.9984,27328386.58809,Unimproved
who,Europe,rural,Sanitation,2014,7.6445,19792133.22581,Unimproved
who,Europe,urban,Sanitation,2014,1.15494,7536253.24054,Unimproved
who,Europe,rural,Sanitation,2015,91.7005,236973720.01947,At least basic
who,Europe,total,Sanitation,2015,28.85318,264125414.69383,Basic service
who,Europe,urban,Sanitation,2015,22.1466,145501037.89231,Basic service
who,Europe,total,Sanitation,2015,0.9301,8514233.64751,Limited service
who,Europe,rural,Sanitation,2015,1.01261,2616795.32222,Limited service
who,Europe,urban,Sanitation,2015,0.89764,5897438.27625,Limited service
who,Europe,total,Sanitation,2015,0.03001,274704.84916,Open defecation
who,Europe,rural,Sanitation,2015,0.09463,244543.47111,Open defecation
who,Europe,urban,Sanitation,2015,0.00459,30161.37646,Open defecation
who,Europe,total,Sanitation,2015,67.36556,616672193.87107,Safely managed service
who,Europe,urban,Sanitation,2015,75.84935,498322841.24077,Safely managed service
who,Europe,total,Sanitation,2015,2.82115,25825132.43933,Unimproved
who,Europe,rural,Sanitation,2015,7.19226,18586339.95483,Unimproved
who,Europe,urban,Sanitation,2015,1.10181,7238800.05287,Unimproved
who,Europe,rural,Sanitation,2016,92.12707,237564217.14094,At least basic
who,Europe,total,Sanitation,2016,28.53248,262317840.44293,Basic service
who,Europe,urban,Sanitation,2016,21.70187,143557845.504,Basic service
who,Europe,total,Sanitation,2016,0.91548,8416585.59596,Limited service
who,Europe,rural,Sanitation,2016,0.99665,2570007.99403,Limited service
who,Europe,urban,Sanitation,2016,0.88384,5846577.63175,Limited service
who,Europe,total,Sanitation,2016,0.02719,249941.58191,Open defecation
who,Europe,rural,Sanitation,2016,0.08822,227485.36847,Open defecation
who,Europe,urban,Sanitation,2016,0.00339,22456.21429,Open defecation
who,Europe,total,Sanitation,2016,67.86191,623899238.10246,Safely managed service
who,Europe,urban,Sanitation,2016,76.35601,505095022.80941,Safely managed service
who,Europe,total,Sanitation,2016,2.66295,24482230.47674,Unimproved
who,Europe,rural,Sanitation,2016,6.78807,17504112.17465,Unimproved
who,Europe,urban,Sanitation,2016,1.05489,6978115.11556,Unimproved
who,Europe,rural,Sanitation,2017,92.5065,237954023.54355,At least basic
who,Europe,total,Sanitation,2017,28.20674,260418217.75223,Basic service
who,Europe,urban,Sanitation,2017,21.26294,141615127.74315,Basic service
who,Europe,total,Sanitation,2017,0.90087,8317261.22853,Limited service
who,Europe,rural,Sanitation,2017,0.98024,2521477.98123,Limited service
who,Europe,urban,Sanitation,2017,0.87021,5795783.31327,Limited service
